x-axis,SDA1,SCL1
+1.54148160E-03,-70.98869979E-03,-17.85284279E-03
+1.54152660E-03,-70.98869979E-03,-19.56168541E-03
+1.54157160E-03,-118.70354015E-03,-43.64834726E-03
+1.54161660E-03,-141.74246788E-03,-93.53255414E-03
+1.54166160E-03,-94.02665160E-03,-117.61819571E-03
+1.54170660E-03,-70.98869979E-03,-117.61819571E-03
+1.54175160E-03,-23.27190759E-03,-17.84672111E-03
+1.54179660E-03,-47.95221187E-03,-19.56474625E-03
+1.54184160E-03,-70.98869979E-03,-43.64834726E-03
+1.54188660E-03,-23.27044371E-03,-43.64834726E-03
+1.54193160E-03,-47.95367575E-03,-93.53612512E-03
+1.54197660E-03,-23.26946779E-03,-67.72990771E-03
+1.54202160E-03,-47.95465167E-03,+56.12924903E-03
+1.54206660E-03,-70.98869979E-03,+4.51273308E-03
+1.54211160E-03,-70.98869979E-03,-43.64834726E-03
+1.54215660E-03,-23.26751595E-03,-43.64834726E-03
+1.54220160E-03,-47.95660351E-03,-43.64834726E-03
+1.54224660E-03,-118.71085956E-03,-43.64834726E-03
+1.54229160E-03,-141.74246788E-03,-43.64834726E-03
+1.54233660E-03,-141.74246788E-03,-43.64834726E-03
+1.54238160E-03,-46.29522058E-03,-43.64834726E-03
+1.54242660E-03,-95.68315492E-03,-43.64834726E-03
+1.54247160E-03,-46.29326874E-03,-43.64834726E-03
+1.54251660E-03,-95.68510677E-03,-43.64834726E-03
+1.54256160E-03,-94.01689239E-03,-43.64834726E-03
+1.54260660E-03,-70.98869979E-03,-43.64834726E-03
+1.54265160E-03,-70.98869979E-03,+6.24759285E-03
+1.54269660E-03,-70.98869979E-03,-19.57494906E-03
+1.54274161E-03,-70.98869979E-03,-43.64834726E-03
+1.54278661E-03,-70.98869979E-03,-43.64834726E-03
+1.54283161E-03,-70.98869979E-03,-43.64834726E-03
+1.54287661E-03,-23.25970858E-03,-93.54683807E-03
+1.54292161E-03,-47.96441088E-03,-67.71919476E-03
+1.54296661E-03,-118.71866693E-03,-93.54785835E-03
+1.54301161E-03,-94.01201279E-03,-117.61819571E-03
+1.54305661E-03,-23.25775674E-03,-67.71766434E-03
+1.54310161E-03,-47.96636272E-03,-43.64834726E-03
+1.54314661E-03,-70.98869979E-03,-43.64834726E-03
+1.54319161E-03,-70.98869979E-03,-43.64834726E-03
+1.54323661E-03,-70.98869979E-03,-43.64834726E-03
+1.54328161E-03,-70.98869979E-03,+6.25473482E-03
+1.54332661E-03,-70.98869979E-03,-19.58209102E-03
+1.54337161E-03,-118.72305857E-03,+6.25575510E-03
+1.54341661E-03,-46.27277441E-03,-19.58311130E-03
+1.54346161E-03,-47.97026641E-03,-43.64834726E-03
+1.54350661E-03,-70.98869979E-03,-43.64834726E-03
+1.54355161E-03,-70.98869979E-03,-93.55449018E-03
+1.54359661E-03,-118.72549837E-03,-17.80488959E-03
+1.54364161E-03,-94.00518134E-03,+30.32150120E-03
+1.54368661E-03,-23.25092529E-03,-19.58617215E-03
+1.54373161E-03,-47.97319417E-03,-43.64834726E-03
+1.54377661E-03,-23.24994937E-03,-43.64834726E-03
+1.54382161E-03,-95.71340847E-03,-43.64834726E-03
+1.54386661E-03,-94.00274154E-03,-43.64834726E-03
+1.54391161E-03,-70.98869979E-03,-43.64834726E-03
+1.54395661E-03,-70.98869979E-03,-43.64834726E-03
+1.54400161E-03,-70.98869979E-03,-43.64834726E-03
+1.54404661E-03,-118.73037798E-03,-43.64834726E-03
+1.54409161E-03,-94.00030174E-03,-43.64834726E-03
+1.54413661E-03,-70.98869979E-03,+6.26442749E-03
+1.54418162E-03,-70.98869979E-03,-19.59178369E-03
+1.54422662E-03,-23.24506977E-03,-43.64834726E-03
+1.54427162E-03,-47.97904969E-03,-43.64834726E-03
+1.54431662E-03,-70.98869979E-03,-43.64834726E-03
+1.54436162E-03,-70.98869979E-03,-43.64834726E-03
+1.54440662E-03,-23.24311793E-03,-93.56418285E-03
+1.54445162E-03,-47.98100153E-03,-67.70184999E-03
+1.54449662E-03,-23.24214201E-03,-43.64834726E-03
+1.54454162E-03,-47.98197745E-03,-43.64834726E-03
+1.54458662E-03,-70.98869979E-03,-43.64834726E-03
+1.54463162E-03,-70.98869979E-03,-43.64834726E-03
+1.54467662E-03,-70.98869979E-03,-43.64834726E-03
+1.54472162E-03,-70.98869979E-03,-43.64834726E-03
+1.54476662E-03,-118.73818534E-03,-43.64834726E-03
+1.54481162E-03,-93.99249437E-03,-43.64834726E-03
+1.54485662E-03,-70.98869979E-03,-43.64834726E-03
+1.54490162E-03,-70.98869979E-03,-93.56979439E-03
+1.54494662E-03,-118.74013718E-03,-67.69623844E-03
+1.54499162E-03,-93.99054253E-03,-43.64834726E-03
+1.54503662E-03,-118.74111310E-03,-93.57132481E-03
+1.54508162E-03,-93.98956661E-03,-117.61819571E-03
+1.54512662E-03,-70.98869979E-03,-117.61819571E-03
+1.54517162E-03,-70.98869979E-03,-67.69368774E-03
+1.54521662E-03,-23.23433464E-03,-43.64834726E-03
+1.54526162E-03,-234.93171E-06,+106.12823750E-03
+1.54530662E-03,-95.74561385E-03,+128.33515971E-03
+1.54535162E-03,-93.98663885E-03,+154.21789818E-03
+1.54539662E-03,-118.74501679E-03,+278.11531545E-03
+1.54544162E-03,-93.98566293E-03,+426.05603264E-03
+1.54548662E-03,-70.98869979E-03,+474.14059192E-03
+1.54553162E-03,-70.98869979E-03,+474.14059192E-03
+1.54557662E-03,-118.74696863E-03,+573.99879039E-03
+1.54562162E-03,-93.98371108E-03,+672.00989820E-03
+1.54566663E-03,-70.98869979E-03,+696.05013728E-03
+1.54571163E-03,-23.22896708E-03,+745.98076694E-03
+1.54575663E-03,-47.99515238E-03,+819.95112553E-03
+1.54580163E-03,-70.98869979E-03,+893.92148413E-03
+1.54584663E-03,-23.22750320E-03,+868.02752256E-03
+1.54589163E-03,-47.99661627E-03,+943.85517463E-03
+1.54593663E-03,-23.22652728E-03,+1.04186271146E+00
+1.54598163E-03,-47.99759219E-03,+1.11583307005E+00
+1.54602663E-03,-70.98869979E-03,+1.13986922801E+00
+1.54607163E-03,-23.22506339E-03,+1.23973864957E+00
+1.54611663E-03,-47.99905607E-03,+1.23787370399E+00
+1.54616163E-03,-70.98869979E-03,+1.26377480752E+00
+1.54620663E-03,-70.98869979E-03,+1.33774516612E+00
+1.54625163E-03,-23.22311155E-03,+1.46165227605E+00
+1.54629663E-03,-48.00100791E-03,+1.50971847028E+00
+1.54634163E-03,-70.98869979E-03,+1.55965624190E+00
+1.54638663E-03,-70.98869979E-03,+1.53375003696E+00
+1.54643163E-03,-23.22115971E-03,+1.55965726218E+00
+1.54647663E-03,-48.00295975E-03,+1.63362762077E+00
+1.54652163E-03,-70.98869979E-03,+1.70759797937E+00
+1.54656663E-03,-70.98869979E-03,+1.78156833796E+00
+1.54661163E-03,-70.98869979E-03,+1.80559786409E+00
+1.54665663E-03,-23.21871991E-03,+1.80559786409E+00
+1.54670163E-03,-234.93171E-06,+1.90548156959E+00
+1.54674663E-03,-48.00588751E-03,+1.90359519811E+00
+1.54679163E-03,-70.98869979E-03,+1.92951058557E+00
+1.54683663E-03,-70.98869979E-03,+2.00348094417E+00
+1.54688163E-03,-70.98869979E-03,+2.02750740945E+00
+1.54692663E-03,-70.98869979E-03,+2.02750740945E+00
+1.54697163E-03,-23.21530419E-03,+2.07745232304E+00
+1.54701663E-03,-48.00881528E-03,+2.20136810537E+00
+1.54706163E-03,-70.98869979E-03,+2.19947102094E+00
+1.54710664E-03,-70.98869979E-03,+2.22539355037E+00
+1.54715164E-03,-70.98869979E-03,+2.29936390897E+00
+1.54719664E-03,-70.98869979E-03,+2.22349187469E+00
+1.54724164E-03,-70.98869979E-03,+2.32529102966E+00
+1.54728664E-03,-118.76551112E-03,+2.39735665172E+00
+1.54733164E-03,-141.74246788E-03,+2.39735665172E+00
+1.54737664E-03,-46.18689338E-03,+2.39735665172E+00
+1.54742164E-03,-48.01320692E-03,+2.39735665172E+00
+1.54746664E-03,-70.98869979E-03,+2.44730717686E+00
+1.54751164E-03,-70.98869979E-03,+2.42137546490E+00
+1.54755664E-03,-23.20896070E-03,+2.44730819714E+00
+1.54760164E-03,-48.01515876E-03,+2.52127855573E+00
+1.54764664E-03,-23.20798478E-03,+2.54529634863E+00
+1.54769164E-03,-48.01613468E-03,+2.64520250030E+00
+1.54773664E-03,-118.77039073E-03,+2.64328245956E+00
+1.54778164E-03,-46.17811009E-03,+2.61926619709E+00
+1.54782664E-03,-234.93171E-06,+2.66922080334E+00
+1.54787164E-03,-95.80124134E-03,+2.69323604554E+00
+1.54791664E-03,-93.95882510E-03,+2.74319167208E+00
+1.54796164E-03,-118.77283053E-03,+2.71724975731E+00
+1.54800664E-03,-93.95784918E-03,+2.74319269236E+00
+1.54805164E-03,-70.98869979E-03,+2.76720589399E+00
+1.54809664E-03,-118.77429441E-03,+2.81716356109E+00
+1.54814164E-03,-93.95638530E-03,+2.89113391969E+00
+1.54818664E-03,-118.77527033E-03,+2.91514559090E+00
+1.54823164E-03,-93.95540938E-03,+2.86518639338E+00
+1.54827664E-03,-118.77624625E-03,+2.84117574245E+00
+1.54832164E-03,-93.95443346E-03,+2.89113596025E+00
+1.54836664E-03,-118.77722217E-03,+2.86518486296E+00
+1.54841164E-03,-46.16444720E-03,+2.89113698053E+00
+1.54845664E-03,-48.02443001E-03,+2.91514559090E+00
+1.54850164E-03,-70.98869979E-03,+2.91514559090E+00
+1.54854665E-03,-23.19822557E-03,+3.01507112791E+00
+1.54859165E-03,-48.02589389E-03,+3.06308528781E+00
+1.54863665E-03,-70.98869979E-03,+3.06308528781E+00
+1.54868165E-03,-70.98869979E-03,+3.06308528781E+00
+1.54872665E-03,-70.98869979E-03,+3.06308528781E+00
+1.54877165E-03,-118.78161382E-03,+3.11305060702E+00
+1.54881665E-03,-93.94906590E-03,+3.13705513626E+00
+1.54886165E-03,-23.19480985E-03,+3.18702147575E+00
+1.54890665E-03,-48.02930961E-03,+3.21102498472E+00
+1.54895165E-03,-70.98869979E-03,+3.21102498472E+00
+1.54899665E-03,-70.98869979E-03,+3.16105711481E+00
+1.54904165E-03,-70.98869979E-03,+3.23699189636E+00
+1.54908665E-03,-70.98869979E-03,+3.23502594298E+00
+1.54913165E-03,-70.98869979E-03,+3.21102498472E+00
+1.54917665E-03,-70.98869979E-03,+3.26099489519E+00
+1.54922165E-03,-70.98869979E-03,+3.28499483317E+00
+1.54926665E-03,-23.19041821E-03,+3.28499483317E+00
+1.54931165E-03,-48.03370126E-03,+3.33496627406E+00
+1.54935665E-03,-70.98869979E-03,+3.35896468163E+00
+1.54940165E-03,-70.98869979E-03,+3.30899222045E+00
+1.54944665E-03,-70.98869979E-03,+3.33496780448E+00
+1.54949165E-03,-118.78942118E-03,+3.35896468163E+00
+1.54953665E-03,-46.14004918E-03,+3.35896468163E+00
+1.54958165E-03,-48.03662902E-03,+3.40893918336E+00
+1.54962665E-03,-23.18651452E-03,+3.38295951821E+00
+1.54967165E-03,-48.03760494E-03,+3.40894020364E+00
+1.54971665E-03,-70.98869979E-03,+3.43293453008E+00
+1.54976165E-03,-23.18505064E-03,+3.48291107237E+00
+1.54980665E-03,-48.03906882E-03,+3.40695027366E+00
+1.54985165E-03,-70.98869979E-03,+3.40894224420E+00
+1.54989665E-03,-23.18358676E-03,+3.48291260280E+00
+1.54994165E-03,-48.04053270E-03,+3.50690437853E+00
+1.54998666E-03,-118.79478875E-03,+3.45692528554E+00
+1.55003166E-03,-93.93589097E-03,+3.48291413322E+00
+1.55007666E-03,-23.18163492E-03,+3.50690437853E+00
+1.55012166E-03,-48.04248454E-03,+3.50690437853E+00
+1.55016666E-03,-70.98869979E-03,+3.50690437853E+00
+1.55021166E-03,-118.79722855E-03,+3.50690437853E+00
+1.55025666E-03,-141.74246788E-03,+3.50690437853E+00
+1.55030166E-03,-93.93296320E-03,+3.55688704251E+00
+1.55034666E-03,-70.98869979E-03,+3.53089105287E+00
+1.55039166E-03,-70.98869979E-03,+3.55688806279E+00
+1.55043666E-03,-70.98869979E-03,+3.58087422699E+00
+1.55048166E-03,-70.98869979E-03,+3.53088952245E+00
+1.55052666E-03,-70.98869979E-03,+3.65686002258E+00
+1.55057166E-03,-70.98869979E-03,+3.62884247425E+00
+1.55061666E-03,-118.80162019E-03,+3.48090175706E+00
+1.55066166E-03,-93.92905952E-03,+2.73312009864E+00
+1.55070666E-03,-118.80259611E-03,+1.24764978113E+00
+1.55075166E-03,-93.92808360E-03,+296.14801421E-03
+1.55079666E-03,-118.80357203E-03,+4.31479860E-03
+1.55084166E-03,-93.92710768E-03,-93.63713292E-03
+1.55088666E-03,-23.17285163E-03,-67.62889991E-03
+1.55093166E-03,-234.93171E-06,-43.64834726E-03
+1.55097666E-03,-48.05175579E-03,-43.64834726E-03
+1.55102166E-03,+24.64592429E-03,-93.63917348E-03
+1.55106666E-03,+118.33663638E-03,-117.61819571E-03
+1.55111166E-03,+93.45431650E-03,-67.62634921E-03
+1.55115666E-03,+213.97516415E-03,-93.64070391E-03
+1.55120166E-03,+330.59940452E-03,-117.61819571E-03
+1.55124666E-03,+353.53390872E-03,-17.63144186E-03
+1.55129166E-03,+401.35414853E-03,-19.67238587E-03
+1.55133666E-03,+472.10840458E-03,+6.34604995E-03
+1.55138166E-03,+495.04144490E-03,-19.67340615E-03
+1.55142667E-03,+590.68485227E-03,-43.64834726E-03
+1.55147167E-03,+684.37117272E-03,-43.64834726E-03
+1.55151667E-03,+755.12542876E-03,-43.64834726E-03
+1.55156167E-03,+825.87968481E-03,-43.64834726E-03
+1.55160667E-03,+896.63394086E-03,-43.64834726E-03
+1.55165167E-03,+967.38819690E-03,+6.34962093E-03
+1.55169667E-03,+990.31782150E-03,-19.67697714E-03
+1.55174167E-03,+990.31782150E-03,-43.64834726E-03
+1.55178667E-03,+1.13379464361E+00,-43.64834726E-03
+1.55183167E-03,+1.20257912576E+00,-43.64834726E-03
+1.55187667E-03,+1.25040570905E+00,-93.64886615E-03
+1.55192167E-03,+1.22550582260E+00,-67.61716668E-03
+1.55196667E-03,+1.29823424418E+00,-43.64834726E-03
+1.55201167E-03,+1.39191470911E+00,+6.35370206E-03
+1.55205667E-03,+1.46266896515E+00,-19.68105826E-03
+1.55210167E-03,+1.43776517502E+00,-43.64834726E-03
+1.55214667E-03,+1.51049945212E+00,-43.64834726E-03
+1.55219167E-03,+1.55634796619E+00,-93.65243713E-03
+1.55223667E-03,+1.60417845317E+00,-67.61359570E-03
+1.55228167E-03,+1.67493270921E+00,-43.64834726E-03
+1.55232667E-03,+1.69785550237E+00,-93.65396756E-03
+1.55237167E-03,+1.74568745322E+00,-67.61206527E-03
+1.55241667E-03,+1.81644170927E+00,-43.64834726E-03
+1.55246167E-03,+1.83936303854E+00,-43.64834726E-03
+1.55250667E-03,+1.88719645327E+00,-43.64834726E-03
+1.55255167E-03,+1.95795070932E+00,-43.64834726E-03
+1.55259667E-03,+1.93303618406E+00,-43.64834726E-03
+1.55264167E-03,+1.95795168524E+00,-43.64834726E-03
+1.55268667E-03,+1.98087057471E+00,+6.36135416E-03
+1.55273167E-03,+2.02870642925E+00,-19.68871037E-03
+1.55277667E-03,+2.09946068530E+00,-43.64834726E-03
+1.55282167E-03,+2.12237811089E+00,+6.36288458E-03
+1.55286667E-03,+2.12237811089E+00,-19.69024079E-03
+1.55291168E-03,+2.17021591726E+00,-43.64834726E-03
+1.55295668E-03,+2.28880846765E+00,-43.64834726E-03
+1.55300168E-03,+2.33463941514E+00,-93.66161966E-03
+1.55304668E-03,+2.33463941514E+00,-17.59063062E-03
+1.55309168E-03,+2.38247917336E+00,-19.69279149E-03
+1.55313668E-03,+2.40539318323E+00,-93.66315008E-03
+1.55318168E-03,+2.40539318323E+00,-17.58756978E-03
+1.55322668E-03,+2.45323440533E+00,-19.69432191E-03
+1.55327168E-03,+2.47614695132E+00,-93.66468050E-03
+1.55331668E-03,+2.47614695132E+00,-67.60135233E-03
+1.55336168E-03,+2.47614695132E+00,-43.64834726E-03
+1.55340668E-03,+2.52399012526E+00,+6.36951641E-03
+1.55345168E-03,+2.59474438131E+00,-69.71524642E-03
+1.55349668E-03,+2.61765448749E+00,-67.59931176E-03
+1.55354168E-03,+2.61765448749E+00,-43.64834726E-03
+1.55358668E-03,+2.61765448749E+00,+6.37155697E-03
+1.55363168E-03,+2.71334571498E+00,-19.69891317E-03
+1.55367668E-03,+2.71131592196E+00,-43.64834726E-03
+1.55372168E-03,+2.73625484524E+00,-43.64834726E-03
+1.55376668E-03,+2.75916202366E+00,-93.67029205E-03
+1.55381168E-03,+2.75916202366E+00,-67.59574078E-03
+1.55385668E-03,+2.75916202366E+00,-43.64834726E-03
+1.55390168E-03,+2.80701056517E+00,-43.64834726E-03
+1.55394668E-03,+2.82991579175E+00,-93.67233261E-03
+1.55399168E-03,+2.82991579175E+00,-117.61819571E-03
+1.55403668E-03,+2.87776579714E+00,-67.59319008E-03
+1.55408168E-03,+2.90066955984E+00,-43.64834726E-03
+1.55412668E-03,+2.90066955984E+00,-43.64834726E-03
+1.55417168E-03,+2.90066955984E+00,+6.37818880E-03
+1.55421668E-03,+2.90066955984E+00,-19.70554500E-03
+1.55426168E-03,+2.90066955984E+00,+6.37920908E-03
+1.55430668E-03,+2.94852249299E+00,+30.32150120E-03
+1.55435169E-03,+3.01927674903E+00,-19.70707542E-03
+1.55439669E-03,+3.04217709601E+00,-93.67743401E-03
+1.55444169E-03,+2.99432269898E+00,-67.58859882E-03
+1.55448669E-03,+3.11498798290E+00,+6.38175978E-03
+1.55453169E-03,+3.08797388628E+00,-19.70911598E-03
+1.55457669E-03,+3.09003295692E+00,-43.64834726E-03
+1.55462169E-03,+3.11293086410E+00,-43.64834726E-03
+1.55466669E-03,+3.16078770093E+00,-43.64834726E-03
+1.55471169E-03,+3.18368463218E+00,-43.64834726E-03
+1.55475669E-03,+3.18368463218E+00,-93.68151514E-03
+1.55480169E-03,+3.18368463218E+00,-67.58451769E-03
+1.55484669E-03,+3.18368463218E+00,-43.64834726E-03
+1.55489169E-03,+3.18368463218E+00,-93.68304556E-03
+1.55493669E-03,+3.18368463218E+00,-117.61819571E-03
+1.55498169E-03,+3.23154488474E+00,-67.58247713E-03
+1.55502669E-03,+3.25443840027E+00,-43.64834726E-03
+1.55507169E-03,+3.25443840027E+00,-93.68508612E-03
+1.55511669E-03,+3.30230011671E+00,-117.61819571E-03
+1.55516169E-03,+3.32519216835E+00,-17.54267743E-03
+1.55520669E-03,+3.32519216835E+00,-19.71676809E-03
+1.55525169E-03,+3.37305534867E+00,-43.64834726E-03
+1.55529669E-03,+3.34808226816E+00,-43.64834726E-03
+1.55534169E-03,+3.32519216835E+00,-43.64834726E-03
+1.55538669E-03,+3.37305681255E+00,-43.64834726E-03
+1.55543169E-03,+3.44381106860E+00,-43.64834726E-03
+1.55547669E-03,+3.41883408441E+00,-43.64834726E-03
+1.55552169E-03,+3.39594593644E+00,-43.64834726E-03
+1.55556669E-03,+3.39594593644E+00,-93.69069766E-03
+1.55561169E-03,+3.44381302044E+00,-17.53247462E-03
+1.55565669E-03,+3.46669970453E+00,+30.32150120E-03
+1.55570169E-03,+3.51456776445E+00,+80.36538202E-03
+1.55574669E-03,+3.48958492473E+00,+154.33574062E-03
+1.55579170E-03,+3.46669970453E+00,+128.21629699E-03
+1.55583670E-03,+3.51456922833E+00,+304.47299465E-03
+1.55588170E-03,+3.48958346085E+00,+400.17074347E-03
+1.55592670E-03,+3.56244070398E+00,+450.21717500E-03
+1.55597170E-03,+3.56033625302E+00,+524.18753359E-03
+1.55601670E-03,+3.53745347261E+00,+548.11044037E-03
+1.55606170E-03,+3.58532543622E+00,+598.15840232E-03
+1.55610670E-03,+3.65607969227E+00,+672.12876092E-03
+1.55615170E-03,+3.63108806926E+00,+746.09911951E-03
+1.55619670E-03,+3.65608066819E+00,+870.11897048E-03
+1.55624170E-03,+3.67896100879E+00,+917.95968264E-03
+1.55628670E-03,+3.67896100879E+00,+968.01019530E-03
+1.55633170E-03,+3.67896100879E+00,+991.92953110E-03
+1.55637670E-03,+3.67896100879E+00,+1.09203259696E+00
+1.55642170E-03,+3.67896100879E+00,+1.13986922801E+00
+1.55646670E-03,+3.67896100879E+00,+1.18992178122E+00
+1.55651170E-03,+3.72683785200E+00,+1.26389213981E+00
+1.55655670E-03,+3.70183744570E+00,+1.33786249841E+00
+1.55660170E-03,+3.67896100879E+00,+1.41183285700E+00
+1.55664670E-03,+3.72683931588E+00,+1.43574862182E+00
+1.55669170E-03,+3.74971477687E+00,+1.43574862182E+00
+1.55673670E-03,+3.74971477687E+00,+1.48580423588E+00
+1.55678170E-03,+3.79759454785E+00,+1.50971847028E+00
+1.55682670E-03,+3.82046854496E+00,+1.55977510461E+00
+1.55687170E-03,+3.77258779807E+00,+1.63374546321E+00
+1.55691670E-03,+3.74971477687E+00,+1.65765816718E+00
+1.55696170E-03,+3.84547822250E+00,+1.70771633194E+00
+1.55700670E-03,+3.79545789150E+00,+1.78168669054E+00
+1.55705170E-03,+3.79759747561E+00,+1.75553867905E+00
+1.55709670E-03,+3.82046854496E+00,+1.78168771082E+00
+1.55714170E-03,+3.82046854496E+00,+1.85565806941E+00
+1.55718670E-03,+3.82046854496E+00,+1.87956771255E+00
+1.55723171E-03,+3.82046854496E+00,+1.92962893815E+00
+1.55727671E-03,+3.82046854496E+00,+1.95353756100E+00
+1.55732171E-03,+3.91623979795E+00,+2.05366205276E+00
+1.55736671E-03,+3.91408996668E+00,+2.10147725791E+00
+1.55741171E-03,+3.89122231305E+00,+2.10147725791E+00
+1.55745671E-03,+3.89122231305E+00,+2.10147725791E+00
+1.55750171E-03,+3.89122231305E+00,+2.10147725791E+00
+1.55754671E-03,+3.84333424675E+00,+2.20160685108E+00
+1.55759171E-03,+3.86835709922E+00,+2.24941695482E+00
+1.55763671E-03,+3.84333327083E+00,+2.24941695482E+00
+1.55768171E-03,+3.86835807514E+00,+2.29948328182E+00
+1.55772671E-03,+3.89122231305E+00,+2.32338680327E+00
+1.55777171E-03,+3.84333180695E+00,+2.32338680327E+00
+1.55781671E-03,+3.91625053308E+00,+2.37345466070E+00
+1.55786171E-03,+3.96197608113E+00,+2.44742501929E+00
+1.55790671E-03,+3.91408411115E+00,+2.47132650018E+00
+1.55795171E-03,+3.89122231305E+00,+2.47132650018E+00
+1.55799671E-03,+3.89122231305E+00,+2.47132650018E+00
+1.55804171E-03,+3.93911574691E+00,+2.52139690831E+00
+1.55808671E-03,+3.96197608113E+00,+2.59536726690E+00
+1.55813171E-03,+3.91408167135E+00,+2.56919476868E+00
+1.55817671E-03,+3.93911721079E+00,+2.64544022573E+00
+1.55822171E-03,+3.91408069543E+00,+2.64316359685E+00
+1.55826671E-03,+3.89122231305E+00,+2.66933915592E+00
+1.55831171E-03,+3.93911867467E+00,+2.74330951451E+00
+1.55835671E-03,+3.96197608113E+00,+2.76720589399E+00
+1.55840171E-03,+3.91407874359E+00,+2.76720589399E+00
+1.55844671E-03,+3.93912013855E+00,+2.71713089460E+00
+1.55849171E-03,+4.00987439460E+00,+2.74331155507E+00
+1.55853671E-03,+3.93693224637E+00,+2.81728191367E+00
+1.55858171E-03,+3.93912160243E+00,+2.84117574245E+00
+1.55862671E-03,+3.91407630379E+00,+2.89125278240E+00
+1.55867171E-03,+3.93912257835E+00,+2.96522314100E+00
+1.55871672E-03,+3.96197608113E+00,+2.93903737912E+00
+1.55876172E-03,+3.91407483990E+00,+2.91514559090E+00
+1.55880672E-03,+3.93912404224E+00,+2.91514559090E+00
+1.55885172E-03,+4.00987829828E+00,+2.91514559090E+00
+1.55889672E-03,+3.93692443900E+00,+2.91514559090E+00
+1.55894172E-03,+3.93912550612E+00,+2.91514559090E+00
+1.55898672E-03,+3.96197608113E+00,+2.91514559090E+00
+1.55903172E-03,+3.96197608113E+00,+2.91514559090E+00
+1.55907672E-03,+3.96197608113E+00,+3.01530987362E+00
+1.55912172E-03,+3.96197608113E+00,+3.01300263631E+00
+1.55916672E-03,+3.96197608113E+00,+3.03919860099E+00
+1.55921172E-03,+3.91406996030E+00,+3.11316895959E+00
+1.55925672E-03,+3.93912892184E+00,+3.13705513626E+00
+1.55930172E-03,+3.96197608113E+00,+3.13705513626E+00
+1.55934672E-03,+3.96197608113E+00,+3.18714033846E+00
+1.55939172E-03,+3.91406800846E+00,+3.16093927238E+00
+1.55943672E-03,+3.93913087368E+00,+3.13705513626E+00
+1.55948172E-03,+3.96197608113E+00,+3.18714186889E+00
+1.55952672E-03,+3.96197608113E+00,+3.21102498472E+00
+1.55957172E-03,+3.91406605662E+00,+3.26111273762E+00
+1.55961672E-03,+3.93913282552E+00,+3.28499483317E+00
+1.55966172E-03,+3.91406508070E+00,+3.28499483317E+00
+1.55970672E-03,+3.93913380144E+00,+3.28499483317E+00
+1.55975172E-03,+3.96197608113E+00,+3.33508462664E+00
+1.55979672E-03,+3.96197608113E+00,+3.30887437802E+00
+1.55984172E-03,+3.96197608113E+00,+3.33508564692E+00
+1.55988672E-03,+3.96197608113E+00,+3.30887335774E+00
+1.55993172E-03,+3.96197608113E+00,+3.33508666720E+00
+1.55997672E-03,+3.96197608113E+00,+3.35896468163E+00
+1.56002172E-03,+3.96197608113E+00,+3.35896468163E+00
+1.56006672E-03,+3.96197608113E+00,+3.40905804607E+00
